"Protein","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","Ctrl_1","Ctrl_2","Ctrl_3","Ctrl_4","Ctrl_5","IMP_1","IMP_2","IMP_3","IMP_4","IMP_5","group"
"Q8TDJ6",23312,"DMXL2",-0.147211555364378,-3.05900304891765,-0.13555417998956,0.894977039601478,0.934857019176067,-6.94616978238574,-2.35866406856133,-6.02908340508583,-1.59113508601243,-0.761452205582053,-4.18665159093567,-4.36620769464707,-2.12105044424151,-3.29848449881615,-4.87463999104095,-1.00266150425352,"Non-significant"
"Q8NF37",79888,"LPCAT1",0.0379436603940395,-1.39060054552518,0.135386966074558,0.895105720211602,0.934857019176067,-6.94619452706678,-1.46345589171243,-1.29228288268706,-0.781010486314267,-2.46459367401792,-1.04651894387932,-1.46941117044377,-1.41513695417205,-1.48930172841643,-1.36248848830929,-1.12180523529926,"Non-significant"
"Q9P2C4",57583,"TMEM181",0.123821991151476,-2.35889961254531,0.134669925697614,0.895657559887471,0.935270483483399,-6.94630029129558,-2.72009279511215,-1.89454959333466,-1.47536125437173,-4.76430409449626,-1.24974530329046,-2.22188958391053,-2.73052159277388,-2.33163484333038,-4.52233667649332,0.32143961166023,"Non-significant"
"Q15645",9319,"TRIP13",-0.0386759927767128,0.163604626668277,-0.133499887130102,0.896558156365813,0.935757225368284,-6.94647167185982,0.269583337627365,0.369828475539342,0.00936229876570979,0.664740587730616,-0.398801584379866,0.20058667190733,0.477801123430598,-0.773706390947838,0.149637902536759,0.667013844472754,"Non-significant"
"Q14108",950,"SCARB2",0.019936336437092,0.807397242746206,0.133468582346163,0.896582254269947,0.935757225368284,-6.94647623674155,1.13437276619624,0.697852058210617,0.726549831581146,0.875255636597189,0.553115080053106,0.661646555439707,0.761354780253925,0.62348462604632,0.854436747018846,1.18590434606496,"Non-significant"
"Q0VDF9",51182,"HSPA14",-0.0177574134868295,-0.0369300498314704,-0.133382683349122,0.896648378465002,0.935757225368284,-6.94648875710458,0.0896416394171371,-0.179864666532764,0.209650193291558,-0.0760002075748944,-0.183683674041315,-0.066393789837389,-0.0807111570472309,-0.298060253941826,-0.0560508372876027,0.272172255239623,"Non-significant"
"Q9UK41",51160,"VPS28",-0.0299739817409514,-1.27157420765059,-0.133037527178983,0.896914084671686,0.935757225368284,-6.946538985001,-0.772157326264368,-1.53656715418142,-1.28325172656755,-0.906761836011925,-1.7841980408753,-1.34455495349628,-1.49170358568725,-1.6400369429599,-0.937170267160959,-1.01934024330093,"Non-significant"
"Q9HCD5",57727,"NCOA5",0.0165277255818053,-0.806493502637627,0.132913891523299,0.897009264459028,0.935757225368284,-6.94655694519718,-0.734129154962234,-1.01489693759014,-0.836197346853781,-0.621133114968113,-0.86743027276838,-0.806425526737163,-0.900511399926825,-0.681748903534122,-1.04700473829418,-0.555457630741332,"Non-significant"
"Q6PIU2",57552,"NCEH1",0.0205973358198829,0.816462830660509,0.132848103601869,0.897059911396075,0.935757225368284,-6.94656649523778,0.645222021498312,0.79468664281767,1.20925999004218,0.666738572668289,0.714913586726388,0.953021137345032,0.941710304626314,0.4068369894876,0.911669932937679,0.920569128455629,"Non-significant"
"Q9BRX9",84292,"WDR83",-0.0688342587206714,-4.82484329696664,-0.132546828082783,0.89729185506844,0.935836392147033,-6.94661016942862,-4.90659006127063,-4.72548445630172,-4.53810524950066,-3.86034272810572,-5.9216083428528,-4.13510008705387,-4.7484288551878,-6.61379970039472,-4.57650907777754,-4.22246441122096,"Non-significant"
"Q96DH6",124540,"MSI2",0.0738285596497628,-2.8947826117749,0.13193539929608,0.897762608507476,0.936164556289226,-6.94669850106713,-3.49672345246456,-1.71252107564249,-3.48468786939903,-3.10878315880787,-2.85576890168497,-3.53967081358274,-0.944158797906808,-3.88867625711913,-2.89007178225016,-3.02676400889127,"Non-significant"
"P35244",6119,"RPA3",0.043784539570896,-2.91916050758325,0.131704110431885,0.897940694180199,0.936187472704912,-6.9467318087337,-2.32563903513928,-3.03939979218118,-3.65741404193529,-2.96298573032668,-2.71982528726106,-3.13901774050627,-3.58206493027106,-1.88616020625509,-2.99699649770109,-2.8821018142555,"Non-significant"
"P08708",6218,"RPS17",-0.0561921928113959,-0.542172804791888,-0.131305031280878,0.89824798752967,0.936345068871099,-6.94678914278858,0.176168149877419,-0.770507252039834,-0.321771277863904,-1.5720734891783,-0.082199672726331,-0.950539826539216,-1.37793110736293,0.3396385568824,0.161714253193157,-1.02422638216134,"Non-significant"
"Q9Y508",55905,"RNF114",0.0343585768961104,-0.818217646494432,0.130018861990774,0.899238466149996,0.937066383616573,-6.94697274169463,-0.495179215755262,-1.07177321137876,-0.762144435928663,-0.679488767030382,-1.16839904461937,-1.5010020509249,-0.104362464704366,-1.17482305521576,-0.476037400223182,-0.748966819163678,"Non-significant"
"Q92905",10987,"COPS5",-0.0513202005452862,-0.581932758557238,-0.130000684618981,0.899252465851822,0.937066383616573,-6.94697532358439,-1.27173246370064,-0.216265043498932,-0.0788957699981764,-0.220140391406332,-0.994329622818893,0.177779038832599,-0.281661012614055,-1.90694291282497,-0.577061317513274,-0.450078090029704,"Non-significant"
"Q15785",10953,"TOMM34",0.0131090261425402,-1.27933194349915,0.127080097230878,0.901502290528448,0.939150997253782,-6.94738548769582,-1.18490388736287,-1.28624328385857,-1.2567480611097,-1.50125785164148,-1.20027919887947,-1.28260680583585,-1.45771512687123,-1.15074248440293,-1.24002612549531,-1.23279660953407,"Non-significant"
"P78310",1525,"CXADR",0.0290900302838391,-0.241270444026818,0.126997196865132,0.901566164947478,0.939150997253782,-6.94739699458017,-0.0677367267744597,-0.120361139430891,-0.0462132862617914,-0.82744569935046,-0.217320444026087,-0.0353896094561855,-0.706433779157863,-0.437638982867909,-0.335933215025558,0.381768442083022,"Non-significant"
"O15460",8974,"P4HA2",-0.0141859314866779,-1.12487693432026,-0.126178711584901,0.902196844486052,0.939455918974308,-6.94751020174229,-1.12455537740006,-1.07696547481489,-1.25862553994912,-1.05489446723377,-1.07387898348677,-1.08755113658679,-1.20331951498275,-1.04173645257051,-1.40846485437876,-0.91877754179919,"Non-significant"
"P38606",523,"ATP6V1A",0.0183636103096707,1.20033716767477,0.126149488184976,0.902219363754014,0.939455918974308,-6.94751423023034,1.20789599508556,1.12105707423849,1.04660986051435,1.61284682903159,0.967367053729697,1.12742818768951,1.45650431610723,1.03061569657096,1.12798685305409,1.30505981072625,"Non-significant"
"A8MWD9",6637,"SNRPG",0.184528663250931,0.156996545252067,0.126007413228145,0.902328846638655,0.939455918974308,-6.94753380221764,2.05583322007805,-3.91611501507251,1.79768726793834,0.805659538098535,-0.419403942909405,-4.10518854317066,2.80483501917514,1.69639819156593,0.533955806539764,0.316303910277488,"Non-significant"
"Q14019",23406,"COTL1",-0.0220298487756456,3.58566874629481,-0.125657353507881,0.902598611685419,0.939573663301069,-6.94758193200244,3.63265113025063,3.57402860524307,3.80119534914835,3.67843697334285,3.29710629542828,3.62838461571646,3.69623736989388,3.00964878329909,3.61876670891794,3.92023163170758,"Non-significant"
"P40763",6774,"STAT3",-0.0229452012443661,0.0656546234472442,-0.123938666439232,0.903923265376973,0.940780209074284,-6.94781629854878,-0.194379065362209,-0.166780134879645,0.342498796948941,0.478027017933354,-0.0737304942933046,0.168085482350969,0.313738222898586,-0.188686202831676,-0.283319489442304,0.261092101149731,"Non-significant"
"Q15363",10959,"TMED2",0.0353300665468457,-1.47813854389248,0.123746458257477,0.904071426529115,0.940780209074284,-6.94784230875657,-1.73672787179897,-1.66194544025145,-1.25163037652971,-1.04439717237499,-1.78431702487441,-1.28406084861146,-1.18318706370578,-2.01999636103841,-2.09914671295563,-0.715976566784022,"Non-significant"
"P24534",1933,"EEF1B2",0.0153307228422497,3.68172972958155,0.122660610109035,0.904908511114925,0.94125179949125,-6.94798849330578,3.6772847540336,3.59389670287771,3.69733690895042,3.71246144256082,3.68934203237959,3.92876186548545,3.33274738180908,3.81946820668943,3.56936906888932,3.7966289321401,"Non-significant"
"Q12913",5795,"PTPRJ",-0.034772532172946,-3.0611094540826,-0.122605907802637,0.904950684598464,0.94125179949125,-6.94799582373709,-2.39179638953627,-3.65299907772857,-3.15240418688292,-2.48084715678989,-3.54056912904297,-3.3298651364746,-3.35253848719118,-3.05953906922709,-3.10013983717905,-2.55039607077343,"Non-significant"
"Q9BTE7",84259,"DCUN1D5",0.0687695189889062,-3.25280573247036,0.122547808933383,0.904995477049616,0.94125179949125,-6.94800360575845,-2.84329696851393,-2.92360187407303,-2.51809630774664,-5.57884844349131,-2.57210886599915,-3.81129543542155,-3.4545819412109,-3.16342217133815,-2.73992193758868,-2.92288337932025,"Non-significant"
"Q9BYT8",57486,"NLN",-0.0213926719796195,0.226973318381187,-0.121993917834185,0.905422527777906,0.941479897962196,-6.94807761177563,0.27756687992976,0.355861817943119,0.185506948070986,0.47863011453145,-0.109217488620331,0.263673743784708,0.41051696344743,-0.340740159351485,0.405841092088741,0.342093271987492,"Non-significant"
"Q5JPH6",124454,"EARS2",-0.0197720557955032,-1.26937904648533,-0.121743505115022,0.905615606749147,0.941479897962196,-6.94811096000292,-1.09365444387188,-1.37038374201087,-1.22861477757573,-0.99247696878227,-1.61233516069716,-1.16769626010899,-1.38857033119655,-1.6517489110694,-1.20729541934123,-0.981014450199257,"Non-significant"
"Q13033",29966,"STRN3",-0.015617307079826,-1.44976356117029,-0.121652516134224,0.905685764773038,0.941479897962196,-6.9481230603639,-1.16629559154608,-1.66489691199464,-1.35595983337519,-1.38946449632193,-1.63315770491405,-1.59831936604825,-1.53206819163341,-1.54980413867642,-1.34299085642387,-1.26467852076907,"Non-significant"
"O95396",27304,"MOCS3",-0.0905596614687671,-3.60814368653508,-0.121423870284257,0.905862068371699,0.941499969501747,-6.94815342750581,-2.49834747734736,-4.04171453975067,-3.82268859884414,-3.10259521646936,-4.34897344659195,-2.24614998826504,-6.40947893582566,-3.59173723061236,-3.52337687516064,-2.49637455648362,"Non-significant"
"Q9BUT9",84331,"MCRIP2",0.0356402101617386,-3.12901515169039,0.120787392355762,0.90635287037284,0.941631942258805,-6.94823766012221,-3.04154391736251,-2.96209056236548,-2.8729010168053,-3.78808289346939,-3.0695578938536,-3.25410261720648,-3.07843125864884,-3.25507674058884,-2.16665029036747,-3.80171432623596,"Non-significant"
"A6NFN3",146713,"RBFOX3",-0.0231275710104279,-3.10920428253019,-0.120764047892285,0.906370872589657,0.941631942258805,-6.94824074117957,-3.31903972911262,-3.12042699050678,-2.71330246305476,-3.55451852575793,-2.78091477669277,-2.96460062854262,-3.30271149474314,-2.88959712362546,-2.99719155856666,-3.44973953469912,"Non-significant"
"Q9ULR0",57461,"ISY1",0.0218864503756315,-2.00799388742082,0.120648346563128,0.906460097158593,0.941631942258805,-6.94825600295055,-1.85288370808745,-2.33104486940994,-1.81495303119995,-2.2964009852335,-1.79940296911235,-2.38418046654733,-1.95442681914151,-1.5594251531379,-1.96912226465863,-2.11809860767966,"Non-significant"
"P49005",5425,"POLD2",-0.0361641577016356,-2.49672182400705,-0.120203719032504,0.906802990168555,0.941671777483284,-6.94831451655158,-3.3673707985871,-2.22075403958224,-2.16052296301396,-2.57227076913993,-2.07228015545795,-1.77417672681724,-2.61136362782524,-2.40460266388919,-2.74120186591369,-3.042674629844,"Non-significant"
"Q9P2K5",50804,"MYEF2",0.0230912141354748,-0.868240895516251,0.12019139833651,0.906812492073698,0.941671777483284,-6.94831613490547,-1.35352247116906,-0.977974198371449,-0.819050056042522,-0.562634619407476,-0.685751167929436,-0.621287793468617,-0.740211761608507,-0.590418395459395,-1.30612681669527,-1.02543167501078,"Non-significant"
"Q6NUM9",54884,"RETSAT",-0.0231186981717555,-1.82385546398484,-0.119832372571392,0.907089384923772,0.941796232927261,-6.94836322120012,-1.86792007838885,-2.17099955366161,-1.29592495757345,-1.96834006972945,-1.75829591514144,-2.20671383468767,-1.40280413998793,-1.87279283728688,-1.82088576759627,-1.87387748579483,"Non-significant"
"Q9Y5S9",9939,"RBM8A",0.0189391620799699,0.930452414125105,0.119592589087963,0.907274321399401,0.941825187023058,-6.94839459062903,0.934991613486283,0.823287388352344,1.18369462953044,0.503045203895673,1.15989533016086,0.952578668008168,0.688980523373399,1.2138935618966,1.00390180595249,0.840255416594793,"Non-significant"
"P50991",10575,"CCT4",0.0148572000937928,3.61045642683276,0.118698348915051,0.907964068529002,0.942378075280101,-6.9485110262316,3.5070387850864,3.47954079633142,3.8364628806156,3.62966888081649,3.56242779107941,3.4884473128679,3.91852386281416,3.44208189434782,3.52602362620395,3.71434843816446,"Non-significant"
"P68400",1457,"CSNK2A1",0.0316424029470068,0.308496875534295,0.118070314310946,0.908448533740162,0.942717746468204,-6.94859227936945,-0.351210533236412,0.528763833337856,0.47640734840257,0.307459658439488,0.501958063360458,0.472675614751843,0.869329201981456,0.0470767025965231,-0.409408379562435,0.641917245271607,"Non-significant"
"Q8N335",23171,"GPD1L",-0.0225050514838244,-0.755828551033711,-0.117820215380667,0.908641470823656,0.942754827081223,-6.94862451672612,-0.326608461003905,-0.910667040312585,-0.922863077676572,-0.439408336116411,-1.12333321134952,-0.836804916749609,-0.955124828374623,-0.97243531929385,-0.730291155164965,-0.340749164295068,"Non-significant"
"P14854",1340,"COX6B1",-0.0295849087727826,2.81845336168313,-0.117106938431212,0.909191757765935,0.943149722699929,-6.94871608260326,2.75193013051242,3.16901375313581,2.62743410983369,3.13921120714009,2.47863987972558,3.48336951847784,2.37432981272183,2.24663082200012,2.89877067653958,3.01520370674431,"Non-significant"
"Q9NZT2",11054,"OGFR",0.0203935465197498,-1.68183621924856,0.116919183170941,0.909336617750707,0.943149722699929,-6.94874009323173,-1.45120720337305,-1.89883794368422,-1.77410160578208,-1.61657473958453,-1.71944347011829,-1.63374454528481,-2.07725744577824,-1.31851663580552,-1.35926611758705,-1.9694124854878,"Non-significant"
"P08238",3326,"HSP90AB1",0.0144745664287154,6.39811368991265,0.11632673022506,0.909793739624501,0.943460670331685,-6.94881560578255,6.46227399685818,6.4490214200604,6.44454171354106,6.38461897595319,6.21392592707863,6.58446792778751,6.23253870182986,6.11141617249683,6.53755297677646,6.56077908674438,"Non-significant"
"Q92625",23294,"ANKS1A",-0.0570026946421214,-4.64787209894026,-0.115912045068305,0.910113720998247,0.943629319644966,-6.9488682329272,-3.83766189124417,-5.01554412906549,-5.72194855208993,-3.78059724210734,-4.74110194358908,-4.72550586271415,-5.65989545898387,-3.3986780813567,-4.39601631474405,-5.20177151350785,"Non-significant"
"Q13573",22938,"SNW1",-0.0158542218178712,0.57685375491862,-0.115252240497721,0.91062287754281,0.943742183821582,-6.94895158152898,0.731348878220283,0.396561036880862,0.64292490745681,0.783243242928294,0.369826263651531,0.75875993518878,0.245753651229505,0.490325899373128,0.66600341214361,0.6837903221134,"Non-significant"
"Q15067",51,"ACOX1",-0.0430515343286417,-1.20059351860346,-0.115238549834901,0.910633442776495,0.943742183821582,-6.94895330595221,-1.27260279123451,-1.09626590871627,-1.23052360141542,-0.689116235233141,-1.60683022059635,-1.76146424700703,-0.00797882066597377,-2.10685768580468,-1.43025941528465,-0.804036260076566,"Non-significant"
"O14647",1106,"CHD2",0.0146095257060299,-3.21575140646744,0.115130110709462,0.910717127080478,0.943742183821582,-6.94896695731032,-3.51820511347854,-3.0502115777216,-3.25562553236558,-3.24295836477659,-3.04828025825997,-3.14132392124564,-3.00992998525686,-3.15483373399491,-3.34805173502204,-3.38809384255268,"Non-significant"
"Q9NQ29",55692,"LUC7L",0.0148557760662091,0.797752146218133,0.114955275633609,0.910852052686229,0.943742183821582,-6.94898894023872,1.03093428684015,0.915852447969308,0.664026587200427,0.614080620211191,0.726727348704068,0.725140519673742,0.682128244520999,0.74611370796523,1.13345426648127,0.739063432614949,"Non-significant"
"Q9H0W9",28970,"C11orf54",0.0276078506972188,-1.37111640258761,0.114611290393902,0.911117525402012,0.943819781535219,-6.94903209404509,-1.31219189756211,-1.07934480270266,-1.73295400396317,-1.00027741426123,-1.79983352119195,-1.34877567263612,-1.04568335590197,-2.03562318032598,-1.39173611844607,-0.964744058884886,"Non-significant"
"Q9Y487",23545,"ATP6V0A2",0.034316261925956,-3.14334869760155,0.114450383773229,0.911241710036504,0.943819781535219,-6.94905223590868,-3.27989107115951,-3.95686505254449,-2.87603609002997,-2.38162440464814,-3.30811752444051,-3.45665445710015,-2.62549310302603,-2.89540055459229,-3.61413743570666,-3.03926728276771,"Non-significant"
"Q8IVI9",115677,"NOSTRIN",-0.0246008758083347,-3.83451419776656,-0.113622648821745,0.911880579730044,0.944242570142814,-6.94915540359367,-3.85420650643069,-4.07251491545508,-3.54430175947773,-3.38881367151607,-4.25123194643239,-3.84996124821856,-3.52760209722811,-4.39387289713731,-3.5819350938246,-3.88070184194505,"Non-significant"
"Q8TB37",80224,"NUBPL",-0.1472694164438,-3.42835356002015,-0.113513524324855,0.911964810116255,0.944242570142814,-6.94916894899528,-2.17280441399867,-7.40216080367832,-0.722437613915129,-1.42425099041367,-5.05194043698548,-5.66573289982051,-1.85776593302347,-4.11684783566214,-3.42908479470514,-2.44050987799901,"Non-significant"
"Q92734",10342,"TFG",-0.0200637288284202,2.417089939842,-0.112584090385795,0.912682262740495,0.944822290636069,-6.94928379164268,2.84516624502747,2.49588289417851,2.20765464656676,2.43294147580287,2.15396375970542,2.3835929354471,2.13711594367375,2.16366026739626,2.52745050945154,2.82347072117028,"Non-significant"
